,Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Tax Haven Country
962,TX0000000963,India,129463,Cryptocurrency,2/10/13 2:00,Person_4409,Construction,South Africa,False,Legal,5.090874483472146,5,Bank_404,Switzerland
963,TX0000000964,UAE,10221,Offshore Transfer,2/10/13 3:00,Person_905,Casinos,China,False,Legal,4.019451420354463,5,Bank_79,Cayman Islands
964,TX0000000965,Singapore,82535,Stocks Transfer,2/10/13 4:00,Person_7169,Finance,UAE,True,Legal,6.4164381929426035,0,Bank_205,Luxembourg
965,TX0000000966,UAE,48215,Cryptocurrency,2/10/13 5:00,Person_5790,Real Estate,Russia,True,Illegal,6.442530552217592,2,Bank_15,Panama
966,TX0000000967,Russia,66972,Stocks Transfer,2/10/13 6:00,Person_9648,Construction,Brazil,True,Legal,5.177414002631007,3,Bank_68,Cayman Islands
967,TX0000000968,UK,68119,Offshore Transfer,2/10/13 7:00,Person_751,Luxury Goods,India,False,Legal,5.945722031084891,5,Bank_24,Cayman Islands
968,TX0000000969,Brazil,429720,Offshore Transfer,2/10/13 8:00,Person_2621,Luxury Goods,South Africa,False,Legal,4.731934231410585,0,Bank_481,Luxembourg
969,TX0000000970,India,71572,Stocks Transfer,2/10/13 9:00,Person_919,Luxury Goods,China,True,Legal,5.621877675707648,6,Bank_412,Singapore
970,TX0000000971,UAE,131608,Offshore Transfer,2/10/13 10:00,Person_133,Real Estate,USA,False,Legal,3.8227233076370863,1,Bank_334,Singapore
971,TX0000000972,UAE,136011,Stocks Transfer,2/10/13 11:00,Person_2106,Construction,Switzerland,False,Illegal,7.294348781414523,1,Bank_150,Luxembourg
972,TX0000000973,Switzerland,129964,Cryptocurrency,2/10/13 12:00,Person_1816,Luxury Goods,Brazil,False,Legal,3.6528910715588614,2,Bank_416,Cayman Islands
973,TX0000000974,India,106650,Stocks Transfer,2/10/13 13:00,Person_6374,Arms Trade,Russia,False,Legal,5.172861849640965,0,Bank_157,Luxembourg
974,TX0000000975,UK,37090,Property Purchase,2/10/13 14:00,Person_3458,Real Estate,UK,False,Legal,4.848430412519534,4,Bank_484,Luxembourg
975,TX0000000976,Brazil,70533,Cash Withdrawal,2/10/13 15:00,Person_8370,Construction,UAE,False,Legal,4.973715556070369,7,Bank_260,Bahamas
976,TX0000000977,China,23290,Cryptocurrency,2/10/13 16:00,Person_7355,Casinos,UK,False,Legal,4.067818800892573,3,Bank_283,Panama
977,TX0000000978,UK,84333,Cash Withdrawal,2/10/13 17:00,Person_2778,Construction,Switzerland,False,Legal,5.391444753100582,3,Bank_430,Luxembourg
978,TX0000000979,Switzerland,240986,Property Purchase,2/10/13 18:00,Person_1330,Oil & Gas,UAE,False,Legal,3.2437872054666412,1,Bank_240,Luxembourg
979,TX0000000980,USA,154240,Cryptocurrency,2/10/13 19:00,Person_7267,Oil & Gas,China,False,Legal,5.4110757222504375,4,Bank_295,Panama
980,TX0000000981,South Africa,790258,Cash Withdrawal,2/10/13 20:00,Person_5487,Arms Trade,UAE,False,Legal,3.660975724090351,6,Bank_480,Singapore
981,TX0000000982,China,197284,Cash Withdrawal,2/10/13 21:00,Person_8339,Construction,China,False,Legal,3.6142771097345103,4,Bank_172,Cayman Islands
982,TX0000000983,Brazil,144382,Cash Withdrawal,2/10/13 22:00,Person_7258,Oil & Gas,UK,False,Legal,5.80830793996206,3,Bank_317,Cayman Islands
983,TX0000000984,Brazil,158859,Offshore Transfer,2/10/13 23:00,Person_1104,Finance,Brazil,False,Legal,5.054351325934178,3,Bank_272,Singapore
984,TX0000000985,China,107600,Offshore Transfer,2/11/13 0:00,Person_8627,Arms Trade,South Africa,True,Legal,4.318141015745128,9,Bank_237,Panama
985,TX0000000986,Russia,246777,Cash Withdrawal,2/11/13 1:00,Person_6347,Real Estate,China,False,Legal,4.61783023468247,7,Bank_62,Panama
986,TX0000000987,USA,189189,Property Purchase,2/11/13 2:00,Person_5294,Real Estate,India,False,Legal,5.789040203024112,7,Bank_23,Cayman Islands
987,TX0000000988,China,93629,Cryptocurrency,2/11/13 3:00,Person_3719,Finance,Singapore,False,Legal,3.8811996972947242,5,Bank_26,Singapore
988,TX0000000989,UK,371995,Cryptocurrency,2/11/13 4:00,Person_9256,Oil & Gas,Brazil,True,Legal,4.516102986257845,2,Bank_127,Cayman Islands
989,TX0000000990,UAE,69236,Cryptocurrency,2/11/13 5:00,Person_2183,Arms Trade,UK,False,Legal,3.7386616203095326,1,Bank_438,Panama
990,TX0000000991,India,52837,Offshore Transfer,2/11/13 6:00,Person_6497,Oil & Gas,China,False,Legal,4.211223030738235,0,Bank_355,Luxembourg
991,TX0000000992,Russia,299896,Offshore Transfer,2/11/13 7:00,Person_9785,Finance,UK,False,Legal,3.859609695025508,0,Bank_30,Singapore
992,TX0000000993,South Africa,94902,Cash Withdrawal,2/11/13 8:00,Person_2813,Construction,Russia,False,Legal,3.166320678753946,7,Bank_297,Panama
993,TX0000000994,Singapore,52628,Offshore Transfer,2/11/13 9:00,Person_6574,Real Estate,South Africa,False,Legal,5.319544125659205,9,Bank_52,Cayman Islands
994,TX0000000995,Singapore,34142,Offshore Transfer,2/11/13 10:00,Person_5440,Oil & Gas,USA,False,Legal,5.461172502126001,1,Bank_259,Switzerland
995,TX0000000996,Singapore,182831,Offshore Transfer,2/11/13 11:00,Person_4706,Arms Trade,Singapore,False,Legal,5.606850559547348,9,Bank_335,Singapore
996,TX0000000997,Russia,982798,Property Purchase,2/11/13 12:00,Person_635,Real Estate,USA,True,Legal,5.058855243412915,0,Bank_448,Panama
997,TX0000000998,Russia,157609,Cash Withdrawal,2/11/13 13:00,Person_3710,Luxury Goods,Singapore,False,Legal,4.527358545886336,8,Bank_181,Switzerland
998,TX0000000999,UK,12294,Cryptocurrency,2/11/13 14:00,Person_6188,Real Estate,Russia,True,Legal,4.480548376130057,8,Bank_303,Singapore
999,TX0000001000,India,28777,Stocks Transfer,2/11/13 15:00,Person_3058,Arms Trade,China,False,Legal,5.3960553908804965,0,Bank_238,Switzerland
1000,TX0000001001,South Africa,35168,Cryptocurrency,2/11/13 16:00,Person_4719,Finance,UAE,False,Illegal,7.2493792952883265,3,Bank_428,Panama
1001,TX0000001002,USA,142805,Stocks Transfer,2/11/13 17:00,Person_7435,Luxury Goods,Singapore,False,Legal,5.139391524955841,5,Bank_283,Luxembourg
1002,TX0000001003,India,18865,Cash Withdrawal,2/11/13 18:00,Person_5829,Finance,Brazil,False,Legal,5.251293745698916,8,Bank_305,Bahamas
1003,TX0000001004,UK,63245,Offshore Transfer,2/11/13 19:00,Person_2992,Construction,Switzerland,False,Legal,5.8437343843172425,4,Bank_319,Switzerland
1004,TX0000001005,USA,52399,Property Purchase,2/11/13 20:00,Person_4259,Construction,Switzerland,False,Legal,3.690770643260847,9,Bank_166,Bahamas
1005,TX0000001006,UAE,327193,Stocks Transfer,2/11/13 21:00,Person_1152,Casinos,India,True,Legal,5.891192681193965,6,Bank_312,Panama
1006,TX0000001007,South Africa,109729,Property Purchase,2/11/13 22:00,Person_6719,Luxury Goods,UAE,True,Legal,4.033390167966671,8,Bank_105,Luxembourg
1007,TX0000001008,South Africa,68884,Cryptocurrency,2/11/13 23:00,Person_4189,Oil & Gas,China,False,Legal,5.818159542464942,8,Bank_310,Panama
1008,TX0000001009,Singapore,15288,Property Purchase,2/12/13 0:00,Person_7279,Finance,Russia,False,Legal,6.363935261734589,2,Bank_434,Cayman Islands
1009,TX0000001010,South Africa,647472,Cash Withdrawal,2/12/13 1:00,Person_6364,Finance,Singapore,False,Legal,5.2945856787861825,1,Bank_21,Singapore
1010,TX0000001011,UAE,18773,Stocks Transfer,2/12/13 2:00,Person_522,Arms Trade,UK,False,Legal,4.739053223161933,6,Bank_374,Singapore
1011,TX0000001012,Brazil,120923,Offshore Transfer,2/12/13 3:00,Person_124,Casinos,UAE,False,Legal,4.614094099133487,4,Bank_196,Luxembourg
1012,TX0000001013,Switzerland,75507,Property Purchase,2/12/13 4:00,Person_3076,Real Estate,UK,True,Illegal,7.482589040193828,7,Bank_229,Panama
1013,TX0000001014,India,40325,Cash Withdrawal,2/12/13 5:00,Person_470,Luxury Goods,Brazil,False,Legal,4.0313186316765375,8,Bank_196,Panama
1014,TX0000001015,USA,85225,Cryptocurrency,2/12/13 6:00,Person_9786,Construction,China,False,Legal,5.077540120449879,9,Bank_29,Panama
1015,TX0000001016,USA,145661,Cryptocurrency,2/12/13 7:00,Person_1671,Real Estate,South Africa,False,Legal,4.785815656706376,2,Bank_125,Luxembourg
1016,TX0000001017,China,48644,Offshore Transfer,2/12/13 8:00,Person_5047,Oil & Gas,South Africa,False,Legal,4.811587096257893,4,Bank_149,Bahamas
1017,TX0000001018,Brazil,66953,Stocks Transfer,2/12/13 9:00,Person_1167,Construction,India,False,Legal,5.729132759581935,0,Bank_181,Cayman Islands
1018,TX0000001019,Singapore,59216,Stocks Transfer,2/12/13 10:00,Person_6446,Luxury Goods,Switzerland,True,Legal,5.108443213317048,8,Bank_490,Switzerland
1019,TX0000001020,UK,69805,Offshore Transfer,2/12/13 11:00,Person_3666,Luxury Goods,Russia,True,Legal,3.5137233336425386,1,Bank_77,Switzerland
1020,TX0000001021,India,85092,Offshore Transfer,2/12/13 12:00,Person_3808,Construction,Switzerland,False,Legal,4.940320170464487,0,Bank_272,Switzerland
1021,TX0000001022,Switzerland,85594,Property Purchase,2/12/13 13:00,Person_429,Finance,China,False,Legal,4.825969764097046,8,Bank_166,Cayman Islands
1022,TX0000001023,USA,67118,Cryptocurrency,2/12/13 14:00,Person_7465,Luxury Goods,India,False,Illegal,9.055199929999072,7,Bank_23,Panama
1023,TX0000001024,Brazil,63291,Stocks Transfer,2/12/13 15:00,Person_111,Oil & Gas,China,False,Illegal,8.76142392913644,9,Bank_125,Bahamas
1024,TX0000001025,USA,98412,Stocks Transfer,2/12/13 16:00,Person_7853,Luxury Goods,Switzerland,False,Legal,4.970737457284992,6,Bank_90,Singapore
1025,TX0000001026,Singapore,125350,Property Purchase,2/12/13 17:00,Person_778,Construction,India,False,Legal,3.737487038108596,9,Bank_280,Bahamas
1026,TX0000001027,India,127075,Property Purchase,2/12/13 18:00,Person_1708,Luxury Goods,UAE,False,Legal,3.5391605533539794,8,Bank_463,Luxembourg
1027,TX0000001028,South Africa,41002,Stocks Transfer,2/12/13 19:00,Person_7414,Construction,India,False,Legal,3.1540994523605823,2,Bank_121,Luxembourg
1028,TX0000001029,Brazil,22610,Cryptocurrency,2/12/13 20:00,Person_617,Casinos,China,True,Legal,4.527557703808317,4,Bank_351,Singapore
1029,TX0000001030,Singapore,87924,Stocks Transfer,2/12/13 21:00,Person_7786,Casinos,South Africa,False,Legal,7.3046221521567425,4,Bank_161,Cayman Islands
1030,TX0000001031,Russia,358029,Property Purchase,2/12/13 22:00,Person_58,Luxury Goods,Russia,False,Legal,4.5544380483065865,4,Bank_249,Singapore
1031,TX0000001032,Switzerland,103880,Cash Withdrawal,2/12/13 23:00,Person_8141,Real Estate,China,False,Illegal,5.507334154950409,9,Bank_299,Luxembourg
1032,TX0000001033,Brazil,175655,Cryptocurrency,2/13/13 0:00,Person_4980,Arms Trade,China,False,Legal,6.671409433474595,9,Bank_339,Bahamas
1033,TX0000001034,South Africa,115670,Offshore Transfer,2/13/13 1:00,Person_8437,Finance,India,False,Legal,3.7970965270276356,6,Bank_66,Cayman Islands
1034,TX0000001035,Brazil,202144,Cash Withdrawal,2/13/13 2:00,Person_3562,Casinos,Brazil,False,Legal,4.097313534846114,4,Bank_327,Switzerland
1035,TX0000001036,China,1178,Stocks Transfer,2/13/13 3:00,Person_5070,Construction,India,False,Legal,4.381119577954049,2,Bank_482,Bahamas
1036,TX0000001037,China,37350,Cash Withdrawal,2/13/13 4:00,Person_1457,Real Estate,Singapore,False,Legal,4.801671486502338,8,Bank_376,Switzerland
1037,TX0000001038,Singapore,138060,Offshore Transfer,2/13/13 5:00,Person_4866,Casinos,Switzerland,False,Legal,5.551225727898196,8,Bank_289,Bahamas
1038,TX0000001039,India,119192,Stocks Transfer,2/13/13 6:00,Person_7373,Casinos,Switzerland,True,Illegal,6.972019150809272,9,Bank_476,Luxembourg
1039,TX0000001040,India,54077,Stocks Transfer,2/13/13 7:00,Person_251,Casinos,India,False,Illegal,3.3395804756971423,6,Bank_198,Panama
1040,TX0000001041,Russia,163653,Cryptocurrency,2/13/13 8:00,Person_5127,Finance,Russia,False,Legal,3.6420736555611537,5,Bank_129,Cayman Islands
1041,TX0000001042,South Africa,106143,Cryptocurrency,2/13/13 9:00,Person_7404,Oil & Gas,Singapore,True,Legal,5.715688696943413,6,Bank_12,Luxembourg
1042,TX0000001043,Brazil,273591,Property Purchase,2/13/13 10:00,Person_8850,Arms Trade,UAE,False,Legal,5.017929198826414,9,Bank_158,Singapore
1043,TX0000001044,South Africa,32295,Offshore Transfer,2/13/13 11:00,Person_1315,Arms Trade,India,False,Legal,4.686927728747179,2,Bank_214,Singapore
1044,TX0000001045,UAE,77239,Cash Withdrawal,2/13/13 12:00,Person_6018,Real Estate,India,False,Legal,4.21320370444422,5,Bank_473,Luxembourg
1045,TX0000001046,UAE,65765,Offshore Transfer,2/13/13 13:00,Person_8593,Real Estate,Switzerland,False,Legal,4.783893429890941,2,Bank_377,Bahamas
1046,TX0000001047,India,36662,Offshore Transfer,2/13/13 14:00,Person_7820,Luxury Goods,UK,False,Legal,5.521670820559727,1,Bank_388,Singapore
1047,TX0000001048,Brazil,7053,Property Purchase,2/13/13 15:00,Person_9909,Construction,Switzerland,False,Legal,4.496419082165622,7,Bank_333,Luxembourg
1048,TX0000001049,USA,26841,Property Purchase,2/13/13 16:00,Person_4854,Oil & Gas,India,False,Legal,4.425101470295749,3,Bank_260,Singapore
1049,TX0000001050,Brazil,24598,Cash Withdrawal,2/13/13 17:00,Person_2782,Arms Trade,UK,False,Legal,5.338628862714335,2,Bank_329,Singapore
1050,TX0000001051,UAE,49446,Property Purchase,2/13/13 18:00,Person_570,Construction,South Africa,False,Legal,5.482836897992119,7,Bank_254,Luxembourg
1051,TX0000001052,South Africa,35560,Cash Withdrawal,2/13/13 19:00,Person_3651,Luxury Goods,Switzerland,False,Legal,6.567768504591463,2,Bank_6,Singapore
1052,TX0000001053,China,172201,Cryptocurrency,2/13/13 20:00,Person_8803,Casinos,UK,True,Legal,4.665461840225761,7,Bank_295,Luxembourg
1053,TX0000001054,Singapore,26138,Stocks Transfer,2/13/13 21:00,Person_1906,Oil & Gas,Singapore,False,Legal,5.008675620147273,3,Bank_414,Switzerland
1054,TX0000001055,Singapore,93472,Property Purchase,2/13/13 22:00,Person_2430,Construction,China,True,Legal,3.5375184904420447,6,Bank_415,Luxembourg
1055,TX0000001056,UK,11559,Stocks Transfer,2/13/13 23:00,Person_839,Casinos,Russia,True,Legal,4.910901393388583,9,Bank_428,Panama
1056,TX0000001057,USA,35548,Offshore Transfer,2/14/13 0:00,Person_3741,Arms Trade,Switzerland,False,Legal,5.352700353611367,6,Bank_53,Switzerland
1057,TX0000001058,Brazil,59292,Cryptocurrency,2/14/13 1:00,Person_853,Finance,Switzerland,True,Legal,4.32872302228084,6,Bank_478,Panama
1058,TX0000001059,Russia,181625,Stocks Transfer,2/14/13 2:00,Person_4380,Construction,India,False,Legal,3.420218663367744,7,Bank_228,Cayman Islands
1059,TX0000001060,China,295264,Offshore Transfer,2/14/13 3:00,Person_407,Arms Trade,India,True,Legal,4.275737683175615,8,Bank_102,Panama
1060,TX0000001061,USA,162236,Offshore Transfer,2/14/13 4:00,Person_2334,Luxury Goods,USA,False,Legal,6.2551141056042265,8,Bank_246,Bahamas
1061,TX0000001062,Russia,53968,Offshore Transfer,2/14/13 5:00,Person_3235,Casinos,China,False,Legal,4.334995915802728,3,Bank_463,Switzerland
1062,TX0000001063,UAE,172694,Property Purchase,2/14/13 6:00,Person_6854,Real Estate,Singapore,False,Legal,5.64482789736838,8,Bank_241,Switzerland
1063,TX0000001064,UAE,382990,Cryptocurrency,2/14/13 7:00,Person_2226,Real Estate,UK,False,Legal,3.9810649178239883,9,Bank_229,Singapore
1064,TX0000001065,UK,30570,Property Purchase,2/14/13 8:00,Person_7766,Casinos,Russia,False,Legal,5.739179295114253,5,Bank_430,Cayman Islands
1065,TX0000001066,UAE,64720,Offshore Transfer,2/14/13 9:00,Person_3337,Real Estate,Russia,False,Legal,5.7268378458840274,3,Bank_439,Luxembourg
1066,TX0000001067,Russia,122304,Property Purchase,2/14/13 10:00,Person_8222,Construction,Switzerland,False,Legal,5.695515895156314,6,Bank_376,Cayman Islands
1067,TX0000001068,UK,117938,Property Purchase,2/14/13 11:00,Person_5463,Luxury Goods,Switzerland,False,Legal,4.6362905596416155,0,Bank_247,Cayman Islands
1068,TX0000001069,UK,113012,Cash Withdrawal,2/14/13 12:00,Person_845,Casinos,USA,True,Legal,4.974534157002956,8,Bank_171,Singapore
1069,TX0000001070,Singapore,622959,Offshore Transfer,2/14/13 13:00,Person_9104,Arms Trade,Russia,True,Legal,6.498947319179665,0,Bank_108,Cayman Islands
1070,TX0000001071,Singapore,300965,Stocks Transfer,2/14/13 14:00,Person_7001,Construction,Brazil,False,Legal,4.117836667598913,2,Bank_66,Bahamas
1071,TX0000001072,USA,62926,Cryptocurrency,2/14/13 15:00,Person_9629,Luxury Goods,UAE,False,Legal,4.070475236264596,4,Bank_213,Luxembourg
1072,TX0000001073,Russia,86447,Cryptocurrency,2/14/13 16:00,Person_287,Construction,Brazil,False,Legal,3.856569483683931,0,Bank_454,Bahamas
1073,TX0000001074,USA,50501,Cash Withdrawal,2/14/13 17:00,Person_4957,Oil & Gas,UAE,False,Legal,4.307912808802971,4,Bank_266,Switzerland
1074,TX0000001075,UAE,469683,Cash Withdrawal,2/14/13 18:00,Person_7231,Real Estate,UAE,False,Legal,4.00807001610038,0,Bank_227,Panama
1075,TX0000001076,Russia,16779,Property Purchase,2/14/13 19:00,Person_4693,Luxury Goods,UAE,True,Legal,4.554955233197413,6,Bank_470,Switzerland
1076,TX0000001077,USA,96235,Cash Withdrawal,2/14/13 20:00,Person_3925,Casinos,India,False,Illegal,6.588464981112713,8,Bank_365,Singapore
1077,TX0000001078,India,352040,Cryptocurrency,2/14/13 21:00,Person_9291,Finance,Russia,False,Legal,5.273759768769612,0,Bank_248,Switzerland
1078,TX0000001079,South Africa,48977,Offshore Transfer,2/14/13 22:00,Person_7191,Luxury Goods,USA,True,Legal,5.985966842582076,5,Bank_450,Singapore
1079,TX0000001080,UAE,34452,Offshore Transfer,2/14/13 23:00,Person_147,Real Estate,UAE,False,Legal,3.4383799916583397,8,Bank_315,Singapore
1080,TX0000001081,South Africa,38718,Offshore Transfer,2/15/13 0:00,Person_3065,Casinos,Brazil,True,Legal,5.278260155916986,0,Bank_410,Singapore
1081,TX0000001082,China,26349,Stocks Transfer,2/15/13 1:00,Person_9199,Luxury Goods,Switzerland,True,Legal,4.9005164692750895,1,Bank_89,Panama
1082,TX0000001083,USA,121162,Offshore Transfer,2/15/13 2:00,Person_8234,Real Estate,Russia,False,Legal,4.742178715186263,1,Bank_476,Switzerland
1083,TX0000001084,UAE,231301,Property Purchase,2/15/13 3:00,Person_251,Construction,China,False,Legal,5.157848888006377,6,Bank_489,Cayman Islands
1084,TX0000001085,Russia,77851,Stocks Transfer,2/15/13 4:00,Person_2388,Real Estate,USA,False,Legal,4.804954474199649,6,Bank_46,Bahamas
1085,TX0000001086,Russia,184304,Cash Withdrawal,2/15/13 5:00,Person_8161,Real Estate,UK,True,Legal,6.053123173451228,0,Bank_179,Singapore
1086,TX0000001087,India,52689,Stocks Transfer,2/15/13 6:00,Person_8466,Construction,USA,False,Legal,5.080354735625532,2,Bank_309,Singapore
1087,TX0000001088,UK,188122,Cryptocurrency,2/15/13 7:00,Person_3922,Casinos,Switzerland,True,Legal,5.468805904616922,7,Bank_70,Panama
1088,TX0000001089,Singapore,213794,Cryptocurrency,2/15/13 8:00,Person_1144,Oil & Gas,Singapore,False,Legal,6.298446361074498,0,Bank_242,Bahamas
1089,TX0000001090,UK,178784,Offshore Transfer,2/15/13 9:00,Person_5639,Casinos,South Africa,True,Legal,7.129831711806515,8,Bank_38,Switzerland
1090,TX0000001091,Brazil,485643,Offshore Transfer,2/15/13 10:00,Person_5683,Finance,South Africa,True,Legal,5.920198928273947,8,Bank_391,Panama
1091,TX0000001092,Switzerland,61414,Stocks Transfer,2/15/13 11:00,Person_7725,Real Estate,South Africa,False,Legal,4.261289040431773,7,Bank_98,Singapore
1092,TX0000001093,UAE,71146,Offshore Transfer,2/15/13 12:00,Person_5560,Oil & Gas,India,False,Legal,6.905360847459145,6,Bank_35,Switzerland
1093,TX0000001094,South Africa,167175,Stocks Transfer,2/15/13 13:00,Person_9621,Casinos,UK,False,Illegal,9.267243148761752,2,Bank_8,Singapore
1094,TX0000001095,Brazil,689995,Offshore Transfer,2/15/13 14:00,Person_7030,Finance,UK,True,Legal,5.5514423365233245,3,Bank_401,Panama
1095,TX0000001096,China,238152,Property Purchase,2/15/13 15:00,Person_6833,Construction,USA,False,Legal,6.726503269051804,7,Bank_163,Switzerland
1096,TX0000001097,Russia,221478,Offshore Transfer,2/15/13 16:00,Person_2828,Real Estate,India,False,Legal,2.582258499159063,1,Bank_473,Switzerland
1097,TX0000001098,Brazil,228746,Offshore Transfer,2/15/13 17:00,Person_2085,Construction,South Africa,False,Legal,5.2135058621899875,5,Bank_466,Singapore
1098,TX0000001099,USA,37207,Property Purchase,2/15/13 18:00,Person_8158,Finance,Switzerland,False,Legal,5.150243706646167,8,Bank_16,Singapore
1099,TX0000001100,China,79298,Cash Withdrawal,2/15/13 19:00,Person_3864,Luxury Goods,India,False,Legal,5.691179231128547,0,Bank_406,Cayman Islands
1100,TX0000001101,South Africa,653596,Property Purchase,2/15/13 20:00,Person_4723,Real Estate,Singapore,False,Legal,3.377040731694737,5,Bank_268,Panama
1101,TX0000001102,India,63827,Property Purchase,2/15/13 21:00,Person_7319,Real Estate,Singapore,True,Legal,5.871455942528042,1,Bank_233,Cayman Islands
1102,TX0000001103,South Africa,153024,Cash Withdrawal,2/15/13 22:00,Person_9941,Arms Trade,Switzerland,False,Legal,5.68765497211326,8,Bank_210,Switzerland
1103,TX0000001104,Switzerland,87602,Offshore Transfer,2/15/13 23:00,Person_3222,Luxury Goods,Switzerland,False,Legal,5.018038040794559,1,Bank_376,Bahamas
